OverallQual,YearBuilt,YearRemodAdd,TotalBsmtSF,GrLivArea,FullBath,Fireplaces,GarageArea,SalePrice,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Utilities_NoSeWa
6.0,1940.0,1950.0,778.0,1489.0,2.0,1.0,240.0,139500.0,False,False,True,False,False
8.0,2006.0,2006.0,1489.0,1489.0,2.0,1.0,776.0,232600.0,True,False,False,False,False
10.0,2007.0,2008.0,2078.0,2084.0,2.0,1.0,1220.0,385000.0,False,False,True,False,False
5.0,1924.0,1950.0,784.0,784.0,1.0,0.0,0.0,109500.0,False,False,False,True,False
7.0,2001.0,2001.0,1454.0,1434.0,2.0,1.0,527.0,189000.0,False,False,True,False,False
5.0,1967.0,1967.0,1013.0,2126.0,2.0,0.0,538.0,185000.0,False,False,True,False,False
7.0,2005.0,2005.0,600.0,1223.0,2.0,0.0,480.0,147400.0,True,False,False,False,False
6.0,1957.0,1957.0,1392.0,1392.0,1.0,2.0,458.0,166000.0,False,False,True,False,False
7.0,2005.0,2005.0,600.0,1200.0,2.0,0.0,480.0,151000.0,True,False,False,False,False
7.0,2003.0,2003.0,941.0,1829.0,2.0,1.0,613.0,237000.0,False,False,True,False,False
6.0,1964.0,1964.0,1516.0,1516.0,1.0,0.0,472.0,167000.0,False,False,True,False,False
5.0,1961.0,1961.0,1144.0,1144.0,1.0,0.0,456.0,139950.0,False,False,True,False,False
4.0,1950.0,1995.0,1067.0,1067.0,2.0,0.0,436.0,128000.0,False,False,True,False,False
5.0,1948.0,1973.0,1559.0,1559.0,1.0,0.0,812.0,153500.0,False,False,False,True,False
6.0,1973.0,1973.0,483.0,987.0,1.0,0.0,264.0,100000.0,False,False,False,True,False
5.0,1995.0,2006.0,1099.0,1099.0,1.0,0.0,352.0,144000.0,False,False,True,False,False
5.0,1946.0,1995.0,768.0,1200.0,1.0,0.0,240.0,130500.0,False,False,True,False,False
6.0,1925.0,1950.0,672.0,1482.0,2.0,0.0,400.0,140000.0,False,True,False,False,False
5.0,1904.0,2002.0,650.0,1539.0,2.0,1.0,686.0,157500.0,False,False,False,True,False
6.0,1966.0,1966.0,1127.0,1165.0,1.0,0.0,490.0,174900.0,False,False,True,False,False
5.0,1961.0,1961.0,1800.0,1800.0,2.0,0.0,0.0,141000.0,False,False,True,False,False
5.0,1915.0,1950.0,876.0,1416.0,1.0,1.0,720.0,153900.0,False,False,False,True,False
5.0,1975.0,1981.0,1390.0,1701.0,2.0,2.0,611.0,171000.0,False,False,True,False,False
7.0,1993.0,1993.0,740.0,1775.0,2.0,1.0,425.0,213000.0,False,False,True,False,False
5.0,1972.0,1972.0,864.0,864.0,1.0,1.0,338.0,133500.0,False,False,True,False,False
6.0,1908.0,1997.0,907.0,2358.0,3.0,1.0,360.0,240000.0,False,False,True,False,False
6.0,1976.0,1994.0,528.0,1855.0,2.0,1.0,512.0,187000.0,False,False,True,False,False
6.0,2003.0,2003.0,848.0,848.0,1.0,0.0,420.0,131500.0,False,False,False,True,False
8.0,2003.0,2003.0,1273.0,1456.0,2.0,1.0,400.0,215000.0,False,False,True,False,False
7.0,1941.0,1950.0,918.0,1646.0,2.0,2.0,240.0,164000.0,False,False,True,False,False
6.0,1964.0,1964.0,1127.0,1445.0,1.0,1.0,645.0,158000.0,False,False,True,False,False
5.0,1955.0,1974.0,1763.0,1779.0,1.0,1.0,454.0,170000.0,False,False,True,False,False
5.0,1962.0,2010.0,1040.0,1040.0,1.0,0.0,260.0,127000.0,False,False,True,False,False
6.0,1978.0,1978.0,940.0,1026.0,1.0,0.0,576.0,147000.0,False,False,True,False,False
6.0,1994.0,1995.0,702.0,1481.0,2.0,1.0,343.0,174000.0,False,False,True,False,False
7.0,1976.0,1976.0,1090.0,1370.0,2.0,1.0,479.0,152000.0,False,False,True,False,False
6.0,1968.0,1984.0,1054.0,2654.0,2.0,1.0,619.0,250000.0,False,False,True,False,False
7.0,1918.0,1998.0,912.0,1426.0,1.0,1.0,216.0,189950.0,False,False,True,False,False
5.0,1965.0,1965.0,1039.0,1039.0,1.0,0.0,504.0,131500.0,False,False,True,False,False
6.0,1984.0,1985.0,1040.0,1097.0,2.0,0.0,480.0,152000.0,False,False,True,False,False
5.0,1959.0,1959.0,1148.0,1148.0,1.0,0.0,672.0,132500.0,False,False,True,False,False
7.0,2007.0,2008.0,1372.0,1372.0,2.0,0.0,529.0,250580.0,True,False,False,False,False
5.0,1970.0,1970.0,1002.0,1002.0,1.0,0.0,902.0,148500.0,False,False,True,False,False
8.0,2006.0,2007.0,1638.0,1646.0,2.0,1.0,870.0,248900.0,False,False,True,False,False
4.0,1961.0,1961.0,1040.0,1120.0,1.0,0.0,544.0,129000.0,False,False,True,False,False
5.0,1948.0,1950.0,0.0,2320.0,2.0,1.0,672.0,169000.0,False,False,True,False,False
7.0,1993.0,1994.0,1050.0,1949.0,2.0,1.0,574.0,236000.0,False,False,True,False,False
5.0,1962.0,1962.0,894.0,894.0,1.0,0.0,308.0,109500.0,False,False,True,False,False
6.0,1998.0,1998.0,804.0,1682.0,2.0,0.0,523.0,200500.0,False,False,True,False,False
5.0,1953.0,1996.0,105.0,910.0,1.0,0.0,414.0,116000.0,False,False,True,False,False
5.0,1949.0,1950.0,832.0,1268.0,1.0,1.0,288.0,133000.0,False,False,True,False,False
5.0,1941.0,1950.0,676.0,1131.0,1.0,0.0,200.0,66500.0,False,False,False,True,False
8.0,2007.0,2007.0,1184.0,2610.0,2.0,1.0,550.0,303477.0,True,False,False,False,False
4.0,1963.0,1963.0,1064.0,1040.0,1.0,0.0,648.0,132250.0,False,False,True,False,False
9.0,2004.0,2005.0,1462.0,2224.0,2.0,1.0,738.0,350000.0,False,False,True,False,False
5.0,1961.0,1995.0,1109.0,1155.0,1.0,0.0,576.0,148000.0,False,False,True,False,False
5.0,1978.0,2005.0,864.0,864.0,1.0,0.0,336.0,136500.0,False,False,True,False,False
5.0,2005.0,2006.0,1090.0,1090.0,1.0,0.0,450.0,157000.0,False,False,True,False,False
7.0,1990.0,1991.0,1156.0,1717.0,2.0,1.0,400.0,187500.0,False,False,True,False,False
6.0,1992.0,1993.0,808.0,1593.0,2.0,1.0,389.0,178000.0,False,False,True,False,False
4.0,1912.0,1950.0,795.0,2230.0,1.0,0.0,440.0,118500.0,False,False,True,False,False
5.0,1967.0,1967.0,892.0,892.0,1.0,0.0,288.0,100000.0,False,False,True,False,False
9.0,1999.0,2000.0,1698.0,1709.0,2.0,1.0,506.0,328900.0,True,False,False,False,False
5.0,1959.0,2005.0,1626.0,1712.0,2.0,0.0,588.0,145000.0,False,False,True,False,False
5.0,1955.0,1955.0,816.0,1393.0,1.0,0.0,300.0,135500.0,False,False,True,False,False
8.0,1970.0,1970.0,2217.0,2217.0,2.0,1.0,621.0,268000.0,False,False,True,False,False
6.0,1953.0,1953.0,1505.0,1505.0,1.0,1.0,505.0,149500.0,False,False,True,False,False
5.0,1949.0,2006.0,672.0,924.0,1.0,1.0,576.0,122900.0,False,False,True,False,False
6.0,1978.0,1978.0,918.0,1683.0,2.0,1.0,440.0,172500.0,False,False,True,False,False
6.0,1963.0,2003.0,1059.0,1068.0,1.0,0.0,264.0,154500.0,False,False,True,False,False
5.0,1954.0,1954.0,1383.0,1383.0,1.0,1.0,354.0,165000.0,False,False,True,False,False
5.0,1979.0,1979.0,0.0,1535.0,2.0,0.0,400.0,118858.0,False,False,True,False,False
6.0,1963.0,1963.0,780.0,1796.0,1.0,1.0,483.0,140000.0,False,False,True,False,False
4.0,1936.0,1950.0,951.0,951.0,1.0,0.0,327.0,106500.0,False,False,False,True,False
5.0,1979.0,1979.0,0.0,2240.0,2.0,0.0,528.0,142953.0,False,False,True,False,False
9.0,2009.0,2010.0,2330.0,2364.0,2.0,2.0,820.0,611657.0,False,False,True,False,False
5.0,1961.0,1994.0,912.0,1236.0,1.0,1.0,288.0,135000.0,False,False,True,False,False
4.0,1971.0,1971.0,858.0,858.0,1.0,0.0,684.0,110000.0,False,False,True,False,False
5.0,1957.0,2000.0,992.0,1306.0,1.0,0.0,756.0,153000.0,False,False,True,False,False
7.0,2003.0,2003.0,783.0,1509.0,2.0,1.0,393.0,180000.0,False,False,True,False,False
7.0,2006.0,2006.0,1670.0,1670.0,2.0,1.0,690.0,240000.0,False,False,True,False,False
5.0,1967.0,1967.0,876.0,902.0,1.0,0.0,288.0,125500.0,False,False,True,False,False
5.0,1954.0,1954.0,1056.0,1063.0,1.0,0.0,280.0,128000.0,False,False,True,False,False
8.0,2006.0,2006.0,1623.0,1636.0,2.0,1.0,865.0,255000.0,False,False,True,False,False
7.0,1936.0,1987.0,1017.0,2057.0,1.0,1.0,180.0,250000.0,False,False,True,False,False
5.0,1983.0,1983.0,864.0,902.0,1.0,0.0,484.0,131000.0,False,False,True,False,False
6.0,2005.0,2005.0,742.0,1484.0,2.0,1.0,390.0,174000.0,False,False,True,False,False
5.0,1960.0,1960.0,1105.0,2274.0,2.0,0.0,480.0,154300.0,False,False,True,False,False
5.0,1977.0,1989.0,1268.0,1268.0,1.0,0.0,252.0,143500.0,False,False,True,False,False
5.0,1925.0,1950.0,768.0,1015.0,1.0,0.0,450.0,88000.0,False,False,False,True,False
5.0,1949.0,1950.0,1001.0,2002.0,2.0,0.0,871.0,145000.0,False,True,False,False,False
6.0,2009.0,2009.0,612.0,1224.0,2.0,0.0,528.0,173733.0,True,False,False,False,False
4.0,1970.0,1970.0,546.0,1092.0,1.0,0.0,286.0,75000.0,False,False,False,True,False
2.0,1949.0,1950.0,480.0,480.0,0.0,0.0,308.0,35311.0,False,False,False,False,False
4.0,1956.0,1956.0,1134.0,1229.0,1.0,0.0,284.0,135000.0,False,False,True,False,False
7.0,1991.0,1991.0,1104.0,2127.0,2.0,1.0,833.0,238000.0,False,False,True,False,False
6.0,1958.0,2002.0,1184.0,1414.0,1.0,1.0,601.0,176500.0,False,False,True,False,False
6.0,1994.0,1994.0,928.0,1721.0,2.0,0.0,471.0,201000.0,False,False,True,False,False
5.0,1900.0,2003.0,1272.0,2200.0,2.0,0.0,0.0,145900.0,False,False,True,False,False
6.0,2005.0,2006.0,1316.0,1316.0,2.0,1.0,397.0,169990.0,False,False,True,False,False
6.0,1993.0,1994.0,1604.0,1617.0,2.0,1.0,533.0,193000.0,False,False,True,False,False
6.0,1980.0,1980.0,1686.0,1686.0,2.0,1.0,612.0,207500.0,False,False,True,False,False
5.0,1977.0,1977.0,1126.0,1126.0,2.0,0.0,540.0,175000.0,False,False,True,False,False
8.0,2003.0,2004.0,1181.0,2374.0,2.0,1.0,656.0,285000.0,False,False,True,False,False
7.0,1968.0,1968.0,832.0,1978.0,2.0,1.0,486.0,176000.0,False,False,True,False,False
8.0,2001.0,2001.0,1753.0,1788.0,2.0,1.0,522.0,236500.0,False,False,True,False,False
7.0,1997.0,1997.0,964.0,2236.0,2.0,1.0,642.0,222000.0,False,False,True,False,False
8.0,2007.0,2007.0,1466.0,1466.0,2.0,0.0,610.0,201000.0,False,False,True,False,False
5.0,1965.0,1965.0,925.0,925.0,1.0,0.0,429.0,117500.0,False,False,True,False,False
9.0,2006.0,2006.0,1905.0,1905.0,2.0,1.0,788.0,320000.0,False,False,True,False,False
7.0,2004.0,2004.0,1500.0,1500.0,2.0,0.0,570.0,190000.0,False,False,True,False,False
7.0,1960.0,2007.0,585.0,2069.0,2.0,1.0,505.0,242000.0,False,False,True,False,False
4.0,1926.0,1953.0,600.0,747.0,1.0,0.0,528.0,79900.0,False,False,True,False,False
7.0,2003.0,2003.0,1176.0,1200.0,2.0,0.0,555.0,184900.0,False,False,True,False,False
7.0,2005.0,2005.0,1113.0,1971.0,2.0,1.0,689.0,253000.0,False,False,True,False,False
7.0,2006.0,2006.0,1391.0,1962.0,2.0,0.0,868.0,239799.0,False,False,True,False,False
7.0,1940.0,1950.0,1032.0,2403.0,2.0,2.0,349.0,244400.0,False,False,True,False,False
6.0,1976.0,1976.0,1728.0,1728.0,2.0,0.0,574.0,150900.0,False,False,True,False,False
7.0,1999.0,1999.0,992.0,2060.0,2.0,1.0,390.0,214000.0,False,False,True,False,False
4.0,1977.0,1977.0,1440.0,1440.0,2.0,0.0,0.0,150000.0,False,False,True,False,False
5.0,1967.0,1967.0,1632.0,1632.0,2.0,0.0,576.0,143000.0,False,False,True,False,False
6.0,1958.0,1958.0,819.0,1344.0,1.0,1.0,525.0,137500.0,False,False,True,False,True
5.0,1890.0,1996.0,1088.0,1869.0,1.0,0.0,456.0,124900.0,False,False,False,True,False
5.0,1959.0,1959.0,1144.0,1144.0,1.0,1.0,796.0,143000.0,False,False,True,False,False
8.0,2002.0,2003.0,1616.0,1629.0,2.0,1.0,808.0,270000.0,False,False,True,False,False
7.0,2002.0,2002.0,936.0,1776.0,2.0,1.0,474.0,192500.0,False,False,True,False,False
6.0,1972.0,2006.0,1161.0,1381.0,1.0,1.0,676.0,197500.0,False,False,True,False,False
5.0,1950.0,2002.0,864.0,864.0,1.0,0.0,720.0,129000.0,False,False,True,False,False
5.0,1965.0,1965.0,828.0,965.0,1.0,0.0,300.0,119900.0,False,True,False,False,False
5.0,1972.0,2003.0,768.0,768.0,1.0,0.0,396.0,133900.0,False,False,True,False,False
5.0,1969.0,1969.0,784.0,1968.0,2.0,1.0,530.0,172000.0,False,False,True,False,False
6.0,1975.0,1975.0,945.0,980.0,2.0,0.0,0.0,127500.0,False,False,True,False,False
6.0,1946.0,1950.0,979.0,1958.0,2.0,0.0,492.0,145000.0,False,True,False,False,False
6.0,1980.0,1980.0,561.0,1229.0,1.0,1.0,462.0,124000.0,False,False,False,True,False
5.0,1962.0,1962.0,1057.0,1057.0,1.0,0.0,576.0,132000.0,False,False,True,False,False
7.0,2003.0,2003.0,1337.0,1337.0,2.0,0.0,531.0,185000.0,False,False,True,False,False
7.0,1999.0,1999.0,696.0,1416.0,2.0,0.0,484.0,155000.0,True,False,False,False,False
5.0,1958.0,2008.0,858.0,858.0,1.0,0.0,0.0,116500.0,False,False,True,False,False
6.0,1977.0,1995.0,1330.0,2872.0,2.0,1.0,619.0,272000.0,False,False,True,False,False
6.0,1976.0,1976.0,804.0,1548.0,2.0,1.0,440.0,155000.0,False,False,True,False,False
9.0,2007.0,2007.0,1800.0,1800.0,2.0,0.0,702.0,239000.0,False,False,True,False,False
7.0,2002.0,2003.0,817.0,1894.0,2.0,1.0,510.0,214900.0,False,False,True,False,False
6.0,2005.0,2007.0,783.0,1484.0,2.0,1.0,393.0,178900.0,False,False,True,False,False
5.0,1940.0,1950.0,728.0,1308.0,1.0,2.0,256.0,160000.0,False,False,True,False,False
5.0,1955.0,1955.0,1098.0,1098.0,1.0,0.0,260.0,135000.0,False,False,True,False,False
3.0,1910.0,1950.0,600.0,968.0,1.0,0.0,0.0,37900.0,False,False,False,True,False
6.0,1958.0,1958.0,588.0,1095.0,1.0,0.0,264.0,140000.0,False,False,True,False,False
4.0,1949.0,1950.0,720.0,1192.0,1.0,0.0,0.0,135000.0,False,False,True,False,False
7.0,2003.0,2004.0,764.0,1626.0,2.0,0.0,474.0,173000.0,False,False,True,False,False
6.0,1979.0,1979.0,918.0,918.0,2.0,1.0,264.0,99500.0,False,False,True,False,False
7.0,2007.0,2008.0,1428.0,1428.0,2.0,0.0,480.0,182000.0,True,False,False,False,False
7.0,1910.0,1993.0,728.0,2019.0,1.0,0.0,532.0,167500.0,False,False,True,False,False
7.0,2000.0,2000.0,673.0,1382.0,2.0,0.0,490.0,165000.0,True,False,False,False,False
4.0,1923.0,1958.0,440.0,869.0,1.0,0.0,0.0,85500.0,False,False,True,False,False
7.0,2006.0,2007.0,1241.0,1241.0,1.0,0.0,569.0,199900.0,True,False,False,False,False
4.0,1954.0,1954.0,894.0,894.0,1.0,0.0,400.0,110000.0,False,False,True,False,False
5.0,1963.0,1963.0,1121.0,1121.0,1.0,0.0,480.0,139000.0,False,False,True,False,False
7.0,1961.0,2007.0,944.0,999.0,1.0,0.0,588.0,178400.0,False,False,True,False,False
8.0,1998.0,1999.0,1225.0,2612.0,2.0,1.0,676.0,336000.0,False,False,True,False,False
7.0,2007.0,2007.0,1266.0,1266.0,2.0,1.0,388.0,159895.0,False,False,True,False,False
8.0,2002.0,2002.0,1128.0,2290.0,2.0,1.0,779.0,255900.0,False,False,True,False,False
5.0,1977.0,1977.0,0.0,1734.0,2.0,0.0,539.0,126000.0,False,False,True,False,False
5.0,1950.0,1950.0,1164.0,1164.0,1.0,0.0,240.0,125000.0,False,False,True,False,False
6.0,1910.0,2003.0,485.0,1635.0,1.0,0.0,255.0,117000.0,False,False,False,True,False
9.0,2009.0,2010.0,1930.0,1940.0,2.0,1.0,606.0,395192.0,False,False,True,False,False
6.0,1976.0,1976.0,848.0,2030.0,2.0,1.0,551.0,195000.0,False,False,True,False,False
7.0,2006.0,2006.0,770.0,1576.0,2.0,0.0,614.0,197000.0,True,False,False,False,False
8.0,1997.0,1998.0,1396.0,2392.0,2.0,1.0,870.0,348000.0,False,False,True,False,False
8.0,1882.0,1986.0,916.0,1742.0,1.0,1.0,424.0,168000.0,False,False,False,True,False
6.0,1964.0,1993.0,822.0,1851.0,2.0,1.0,440.0,187000.0,False,False,True,False,False
6.0,2005.0,2006.0,750.0,1500.0,2.0,0.0,564.0,173900.0,False,False,True,False,False
10.0,2006.0,2007.0,1700.0,1718.0,2.0,1.0,786.0,337500.0,False,False,True,False,False
4.0,1946.0,1950.0,747.0,1230.0,1.0,0.0,305.0,121600.0,False,False,True,False,False
5.0,1961.0,1961.0,1050.0,1050.0,1.0,0.0,368.0,136500.0,False,False,True,False,False
6.0,1970.0,1970.0,1442.0,1442.0,2.0,1.0,615.0,185000.0,False,False,True,False,False
3.0,1922.0,1950.0,1007.0,1077.0,1.0,1.0,210.0,91000.0,False,False,False,True,False
7.0,2006.0,2006.0,1187.0,1208.0,2.0,0.0,632.0,206000.0,False,False,True,False,False
3.0,1952.0,1952.0,0.0,944.0,1.0,0.0,528.0,82000.0,False,False,True,False,False
5.0,1920.0,1950.0,691.0,691.0,1.0,0.0,216.0,86000.0,False,False,True,False,False
8.0,2006.0,2006.0,1574.0,1574.0,2.0,1.0,824.0,232000.0,False,False,True,False,False
5.0,1976.0,1976.0,1680.0,1680.0,2.0,0.0,528.0,136905.0,False,False,True,False,False
7.0,2005.0,2006.0,1346.0,1504.0,2.0,1.0,457.0,181000.0,False,False,True,False,False
5.0,1977.0,1977.0,985.0,985.0,2.0,0.0,328.0,149900.0,False,False,True,False,False
6.0,1970.0,1970.0,1657.0,1657.0,2.0,1.0,484.0,163500.0,False,False,True,False,False
4.0,1970.0,1970.0,546.0,1092.0,1.0,0.0,286.0,88000.0,False,False,False,True,False
7.0,2004.0,2005.0,1710.0,1710.0,2.0,1.0,550.0,240000.0,False,False,True,False,False
5.0,1926.0,1950.0,1008.0,1522.0,2.0,0.0,0.0,102000.0,False,False,True,False,False
5.0,1948.0,1950.0,720.0,1271.0,2.0,1.0,312.0,135000.0,False,False,True,False,False
5.0,1965.0,1965.0,0.0,1664.0,2.0,0.0,0.0,100000.0,False,False,True,False,False
6.0,1923.0,1996.0,602.0,1502.0,1.0,2.0,180.0,165000.0,False,False,True,False,False
5.0,1910.0,2006.0,1022.0,1022.0,1.0,0.0,280.0,85000.0,False,False,False,True,False
6.0,1948.0,1950.0,1082.0,1082.0,1.0,1.0,240.0,119200.0,False,False,True,False,False
8.0,2001.0,2001.0,810.0,1665.0,2.0,0.0,528.0,227000.0,False,False,True,False,False
7.0,1996.0,1996.0,1504.0,1504.0,2.0,1.0,478.0,203000.0,False,False,True,False,False
8.0,1984.0,1984.0,1220.0,1360.0,1.0,1.0,565.0,187500.0,False,False,True,False,False
7.0,1991.0,1992.0,384.0,1472.0,2.0,1.0,402.0,160000.0,False,False,True,False,False
7.0,2005.0,2005.0,1362.0,1506.0,2.0,1.0,440.0,213490.0,False,False,True,False,False
4.0,2005.0,2005.0,1132.0,1132.0,1.0,0.0,451.0,176000.0,False,False,True,False,False
7.0,2006.0,2006.0,1199.0,1220.0,2.0,0.0,632.0,194000.0,False,False,True,False,False
5.0,1930.0,1950.0,912.0,1248.0,1.0,0.0,160.0,87000.0,False,False,False,True,False
7.0,2005.0,2006.0,1346.0,1504.0,2.0,1.0,437.0,191000.0,False,False,True,False,False
8.0,1976.0,1976.0,1565.0,2898.0,2.0,1.0,665.0,287000.0,False,False,True,False,False
5.0,1972.0,1972.0,882.0,882.0,1.0,0.0,461.0,112500.0,False,False,True,False,False
5.0,1960.0,1960.0,1268.0,1264.0,1.0,2.0,461.0,167500.0,False,False,True,False,False
8.0,2007.0,2008.0,1638.0,1646.0,2.0,1.0,800.0,293077.0,False,False,True,False,False
5.0,1941.0,1950.0,768.0,1376.0,1.0,1.0,240.0,105000.0,False,False,True,False,False
6.0,1972.0,1972.0,672.0,1218.0,1.0,0.0,264.0,118000.0,False,False,False,True,False
5.0,1916.0,1995.0,686.0,1928.0,2.0,0.0,0.0,160000.0,False,True,False,False,False
7.0,1920.0,1970.0,824.0,3082.0,2.0,2.0,672.0,197000.0,False,False,True,False,False
8.0,1993.0,1993.0,1338.0,2520.0,2.0,1.0,796.0,310000.0,False,False,True,False,False
7.0,2002.0,2002.0,1654.0,1654.0,2.0,0.0,900.0,230000.0,False,False,True,False,False
5.0,1938.0,1950.0,920.0,954.0,1.0,1.0,240.0,119750.0,False,False,True,False,False
4.0,1957.0,1957.0,0.0,845.0,1.0,0.0,290.0,84000.0,False,False,True,False,False
9.0,2007.0,2008.0,1620.0,1620.0,2.0,1.0,912.0,315500.0,False,False,True,False,False
8.0,2001.0,2002.0,1055.0,2263.0,2.0,1.0,905.0,287000.0,False,False,True,False,False
4.0,1970.0,2008.0,546.0,1344.0,1.0,1.0,0.0,97000.0,False,False,False,True,False
4.0,1970.0,1970.0,630.0,630.0,1.0,0.0,286.0,80000.0,False,False,False,True,False
5.0,1957.0,2000.0,1134.0,1803.0,2.0,1.0,484.0,155000.0,False,False,True,False,False
6.0,1966.0,2000.0,800.0,1632.0,1.0,0.0,484.0,173000.0,False,False,True,False,False
6.0,2005.0,2005.0,1306.0,1306.0,2.0,1.0,624.0,196000.0,False,False,True,False,False
7.0,1990.0,1990.0,1475.0,2329.0,2.0,1.0,514.0,262280.0,False,False,True,False,False
8.0,1981.0,1981.0,2524.0,2524.0,2.0,1.0,542.0,278000.0,False,False,True,False,False
3.0,1955.0,1955.0,0.0,1733.0,2.0,1.0,452.0,139600.0,False,False,True,False,False
9.0,2005.0,2006.0,1992.0,2868.0,3.0,1.0,716.0,556581.0,False,False,True,False,False
5.0,1994.0,1995.0,990.0,990.0,1.0,0.0,672.0,145000.0,False,False,True,False,False
5.0,1960.0,2006.0,0.0,1771.0,1.0,1.0,336.0,115000.0,False,False,True,False,False
4.0,1946.0,2006.0,0.0,930.0,1.0,0.0,308.0,84900.0,False,False,True,False,False
7.0,2007.0,2007.0,1302.0,1302.0,2.0,0.0,436.0,176485.0,False,False,True,False,False
7.0,2007.0,2007.0,1316.0,1316.0,2.0,1.0,440.0,200141.0,False,False,True,False,False
6.0,1964.0,1978.0,816.0,1977.0,1.0,1.0,540.0,165000.0,False,False,True,False,False
5.0,1957.0,2002.0,1216.0,1526.0,1.0,1.0,364.0,144500.0,False,False,True,False,False
8.0,2002.0,2002.0,1065.0,1989.0,2.0,1.0,586.0,255000.0,False,False,True,False,False
6.0,1976.0,1976.0,1193.0,1523.0,2.0,1.0,478.0,180000.0,False,False,True,False,False
7.0,2005.0,2005.0,1364.0,1364.0,2.0,1.0,484.0,185850.0,False,False,True,False,False
7.0,1994.0,1994.0,973.0,1850.0,2.0,1.0,467.0,248000.0,False,False,True,False,False
9.0,2008.0,2008.0,1104.0,2184.0,2.0,1.0,836.0,335000.0,False,False,True,False,False
6.0,1932.0,1950.0,854.0,1991.0,1.0,1.0,432.0,220000.0,False,False,True,False,False
8.0,2001.0,2001.0,1338.0,1338.0,2.0,0.0,582.0,213500.0,False,False,True,False,False
3.0,1935.0,1950.0,894.0,894.0,1.0,0.0,1248.0,81000.0,False,False,False,False,False
5.0,1900.0,1950.0,662.0,2337.0,2.0,0.0,560.0,90000.0,False,False,False,True,False
6.0,1925.0,1980.0,1103.0,1103.0,1.0,1.0,440.0,110500.0,False,False,False,True,False
5.0,1966.0,1966.0,1154.0,1154.0,1.0,1.0,480.0,154000.0,False,False,True,False,False
7.0,1996.0,1997.0,1306.0,2260.0,2.0,0.0,533.0,328000.0,False,False,True,False,False
6.0,1993.0,1994.0,799.0,1571.0,2.0,1.0,380.0,178000.0,False,False,True,False,False
6.0,1964.0,1964.0,780.0,1611.0,1.0,0.0,442.0,167900.0,False,False,True,False,False
6.0,1973.0,1973.0,942.0,2521.0,2.0,1.0,576.0,151400.0,False,False,False,True,False
5.0,1949.0,2003.0,845.0,893.0,1.0,0.0,576.0,135000.0,False,False,True,False,False
5.0,1956.0,1956.0,1048.0,1048.0,1.0,0.0,286.0,135000.0,False,False,True,False,False
6.0,1968.0,1968.0,727.0,1556.0,1.0,0.0,441.0,154000.0,False,False,True,False,False
5.0,1948.0,1950.0,810.0,1456.0,1.0,1.0,280.0,91500.0,False,False,True,False,False
6.0,1977.0,1977.0,690.0,1426.0,1.0,0.0,440.0,159500.0,False,False,True,False,False
7.0,2006.0,2006.0,1240.0,1240.0,2.0,0.0,826.0,194000.0,False,False,True,False,False
7.0,1940.0,1984.0,800.0,1740.0,1.0,2.0,240.0,219500.0,False,False,True,False,False
5.0,1936.0,1989.0,796.0,1466.0,2.0,1.0,566.0,170000.0,False,False,True,False,False
5.0,1969.0,1969.0,1096.0,1096.0,1.0,0.0,299.0,138800.0,False,False,True,False,False
6.0,2004.0,2004.0,848.0,848.0,1.0,1.0,420.0,155900.0,False,False,False,True,False
5.0,1994.0,1994.0,990.0,990.0,1.0,0.0,299.0,126000.0,False,False,True,False,False
6.0,1971.0,2004.0,1258.0,1258.0,2.0,0.0,528.0,145000.0,False,False,True,False,False
5.0,1963.0,1963.0,1040.0,1040.0,1.0,0.0,308.0,133000.0,False,False,True,False,False
7.0,2002.0,2002.0,1459.0,1459.0,2.0,1.0,527.0,192000.0,False,False,True,False,False
6.0,1964.0,1964.0,1251.0,1251.0,1.0,2.0,461.0,160000.0,False,False,True,False,False
6.0,1995.0,1996.0,691.0,1498.0,2.0,1.0,409.0,187500.0,False,False,True,False,False
6.0,1992.0,1992.0,936.0,996.0,1.0,0.0,564.0,147000.0,False,False,True,False,False
4.0,1973.0,1973.0,546.0,1092.0,1.0,0.0,286.0,83500.0,False,False,False,True,False
8.0,2005.0,2006.0,1082.0,1953.0,2.0,1.0,1043.0,252000.0,True,False,False,False,False
7.0,2004.0,2004.0,970.0,1709.0,2.0,0.0,380.0,137500.0,False,False,False,True,False
8.0,2005.0,2005.0,1247.0,1247.0,1.0,1.0,550.0,197000.0,True,False,False,False,False
3.0,1950.0,1950.0,0.0,1040.0,2.0,0.0,400.0,92900.0,False,False,True,False,False
7.0,1999.0,2000.0,600.0,1252.0,2.0,0.0,462.0,160000.0,True,False,False,False,False
6.0,1925.0,1950.0,1181.0,1694.0,2.0,1.0,576.0,136500.0,False,False,True,False,False
5.0,1965.0,1998.0,864.0,1200.0,1.0,0.0,884.0,146000.0,False,False,True,False,False
5.0,1956.0,2000.0,936.0,936.0,1.0,0.0,308.0,129000.0,False,False,True,False,False
6.0,2006.0,2006.0,1314.0,1314.0,2.0,1.0,440.0,176432.0,False,False,True,False,False
6.0,1914.0,2006.0,684.0,1355.0,1.0,0.0,0.0,127000.0,False,False,False,True,False
8.0,1986.0,1986.0,1074.0,1088.0,1.0,0.0,461.0,170000.0,False,False,True,False,False
